,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,전형유형,지역,대학명,계열,충족여부,전형명,모집단위명,모집예정인원,선발유형,전형방법,최저학력기준 내용
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,조경학과,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,컴퓨터과학부,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,토목공학과,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,통계학과,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,화학공학과,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,환경공학부,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,사회공헌통합전형,환경원예학과,1,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,경제학부,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,국사학과,11,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,국어국문학과,11,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,국제관계학과,17,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,도시사회학과,12,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,도시행정학과,12,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,사회복지학과,12,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,세무학과,7,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,영어영문학과,18,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,중국어문화학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,철학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅰ,행정학과,21,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,건축학부-건축공학,11,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,건축학부-건축학,20,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,공간정보공학과,11,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,교통공학과,7,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,기계정보공학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,도시공학과,12,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,물리학과,7,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,생명과학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,수학과,7,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,신소재공학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,융합응용화학과,7,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,인공지능학과,6,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,전자전기컴퓨터공학부,25,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,조경학과,13,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,첨단융합학부-융합바이오헬스,2,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,첨단융합학부-지능형반도체,3,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,컴퓨터과학부,12,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,토목공학과,9,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,통계학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,화학공학과,15,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,환경공학부,15,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,자연,최저미반영,학생부종합전형Ⅰ,환경원예학과,10,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅱ,경영학부,80,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울시립대,인문,최저미반영,학생부종합전형Ⅱ,경제학부,19,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,SW융합인재전형,데이터사이언스학과,7,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,SW융합인재전형,디지털미디어학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,SW융합인재전형,소프트웨어학과,6,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,SW융합인재전형,지능정보보호학부,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,기독교지도자전형,기독교학과,23,단계별전형,"[1단계]학생부(정성)100(3배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),경영학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),경제학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),국어국문학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),글로벌ICT인문융합학부-독일문화콘텐츠,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),글로벌ICT인문융합학부-메타버스융합콘텐츠,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),글로벌ICT인문융합학부-프랑스문화콘텐츠,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),문헌정보학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),사학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),사회복지학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),심리인지과학학부,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),아동학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),언론영상학부,3,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),영어영문학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),일어일문학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),중어중문학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),패션산업학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,기회균형전형(사회통합지원),행정학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),데이터사이언스학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),디지털미디어학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),바이오헬스융합학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),생명환경공학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),소프트웨어학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),수학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),식품생명공학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),식품영양학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),원예생명조경학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),지능정보보호학부,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,기회균형전형(사회통합지원),화학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,경영학과,14,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,경제학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,국어국문학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,글로벌ICT인문융합학부-독일문화콘텐츠,7,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,글로벌ICT인문융합학부-메타버스융합콘텐츠,5,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,글로벌ICT인문융합학부-프랑스문화콘텐츠,5,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,문헌정보학과,5,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,사학과,4,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,사회복지학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,심리인지과학학부,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,아동학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,언론영상학부,14,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,영어영문학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,일어일문학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,중어중문학과,5,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,패션산업학과,7,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재면접전형,행정학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,바이오헬스융합학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,생명환경공학과,5,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,수학과,4,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,식품생명공학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,식품영양학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,원예생명조경학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재면접전형,화학과,8,단계별전형,"[1단계]학생부(정성)100(5배수)
[2단계]1단계성적50+면접50",미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,경영학과,9,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,경제학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,국어국문학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,글로벌ICT인문융합학부-독일문화콘텐츠,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,글로벌ICT인문융합학부-메타버스융합콘텐츠,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,글로벌ICT인문융합학부-프랑스문화콘텐츠,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,문헌정보학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,사학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,사회복지학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,심리인지과학학부,5,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,아동학과,11,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,언론영상학부,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,영어영문학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,일어일문학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,중어중문학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,패션산업학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,인문,최저미반영,바롬인재서류전형,행정학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,데이터사이언스학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,디지털미디어학과,9,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,바이오헬스융합학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,생명환경공학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,소프트웨어학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,수학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,식품생명공학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,식품영양학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,원예생명조경학과,9,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,지능정보보호학부,8,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,서울여대,자연,최저미반영,바롬인재서류전형,화학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,공통,최저미반영,서류전형,자유전공학부,13,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,IT경영학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,경영학과,13,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,경찰행정법학과,9,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,관광호텔경영학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,글로벌경제학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,디지털콘텐츠학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,미디어커뮤니케이션학부,13,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,사학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,사회복지학과,11,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,상담심리학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,아시아문화학부,4,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,외국어학부-스페인어중남미,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,외국어학부-영어,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,인문,최저미반영,서류전형,외국어학부-일본어,8,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,AI소프트웨어학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,간호학과,12,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,건축학부,10,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,기계공학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,디스플레이반도체공학과,2,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,물리치료학과,8,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,미래자동차공학부,7,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,반도체소재공학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,산업경영공학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,소방방재안전학과,3,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,수산생명의학과,5,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,식품공학영양학부,6,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,응급구조학과,7,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,전자공학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,제약생명공학과,8,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,지능로봇공학과,4,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,치위생학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,충남,선문대,자연,최저미반영,서류전형,컴퓨터공학부,21,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,경영학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,관광학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,국어국문학과,6,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,글로벌경영기술대학자율전공학부,6,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,사회과학대학자율전공학부,7,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,사회복지학과,12,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,영어영문학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,인문대학자율전공학부,4,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,인문,최저미반영,영암학생부종합전형,자율전공학부,20,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,자연,최저미반영,영암학생부종합전형,IT공과대학자율전공학부,8,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,자연,최저미반영,영암학생부종합전형,미디어소프트웨어학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,자연,최저미반영,영암학생부종합전형,정보통신공학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,경기,성결대,자연,최저미반영,영암학생부종합전형,컴퓨터공학과,10,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성공회대,인문,최저미반영,대안학교출신자전형,미디어콘텐츠융합학부,5,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,인문,최저미반영,대안학교출신자전형,사회융합학부,10,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,인문,최저미반영,열린인재전형,경영학부,22,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,인문,최저미반영,열린인재전형,미디어콘텐츠융합학부,33,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,인문,최저미반영,열린인재전형,사회융합학부,33,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,인문,최저미반영,열린인재전형,인문융합콘텐츠학부,36,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,자연,최저미반영,열린인재전형,미래융합학부,20,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성공회대,자연,최저미반영,열린인재전형,소프트웨어융합학부,52,일괄합산,학생부정성70+면접30,미반영
,학생부종합,서울,성균관대,인문,최저미반영,기회균형전형,사회과학계열,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,인문,최저미반영,기회균형전형,인문과학계열,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,기회균형전형,공학계열,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,기회균형전형,자연과학계열,7,일괄합산,학생부(정성)100,미반영
,학생부종합,서울,성균관대,자연,최저미반영,면접형-과학인재,공학계열,25,단계별전형,"[1단계]학생부(정성)100(7배수)
[2단계]1단계성적70+면접30",미반영
