지역구분,대학설립형태,대학명,전형세부유형,중심전형분류,계열,상세계열,모집단위명,소재지,모집인원,"전영역
응시
여부","필수
응시
과목","탐구
반영
방법",최저학력기준 내용
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,기계•자동차•철도•항공•조선,기계공학부-스마트제조융합,,25,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,물리•화학•생명•천문,생물학화학융합학부,,27,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,수학•통계,수학과,,11,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,신소재•화공•에너지,스마트그린공학부-화학공학,,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,신소재•화공•에너지,스마트그린공학부-환경에너지공학,,17,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,신소재•화공•에너지,스마트오션모빌리티공학과,,8,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,생활과학,식품영양학과,,10,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,신소재•화공•에너지,신소재공학부,,30,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,전기•전자•컴퓨터•통신,전기공학과,,18,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,전기•전자•컴퓨터•통신,전자공학과,,18,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,전기•전자•컴퓨터•통신,지능로봇융합공학과,,22,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터공학과,,20,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
경남,국립,창원대,학업성적우수자전형,학생부교과,자연,수학•통계,통계학과,,15,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 9이내"
충북,사립,청주대,군사학과전형,학생부교과,인문,법•정치•행정,군사학과(남),,33,,,,"국, 수, 영 중 1개 영역 5이내"
충북,사립,청주대,군사학과전형,학생부교과,인문,법•정치•행정,군사학과(여),,7,,,,"국, 수, 영 중 1개 영역 5이내"
충북,사립,청주대,일반전형,학생부교과,자연,기계•자동차•철도•항공•조선,항공운항학과,,16,,,2과목평균,"국, 수, 영, 탐(사/과)(2과목평균) 중 2개 영역 합 8이내 (수(미적) 선택시 1등급 상향)"
충북,사립,청주대,지역인재전형,학생부교과,자연,기계•자동차•철도•항공•조선,항공운항학과,,2,,,2과목평균,"국, 수, 영, 탐(사/과)(2과목평균) 중 2개 영역 합 8이내 (수(미적) 선택시 1등급 상향)"
충북,사립,청주대,창의면접전형,학생부교과,자연,기계•자동차•철도•항공•조선,항공운항학과,,9,,,2과목평균,"국, 수, 영, 탐(사/과)(2과목평균) 중 2개 영역 합 8이내 (수(미적) 선택시 1등급 상향)"
전남,사립,초당대,일반고전형,학생부교과,자연,간호,간호학과,,70,,,,"국, 수, 영, 사, 과, 한국사 중 2개 영역 평균 6이내"
강원,국립,춘천교대,강원교육인재전형,학생부종합,공통,초등교육,초등교육과,,60,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 3개 영역 합 10이내, 한국사 4이내"
강원,국립,춘천교대,교직적/인성인재전형,학생부종합,공통,초등교육,초등교육과,,96,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 3개 영역 합 9이내, 한국사 4이내"
강원,국립,춘천교대,국가보훈대상자전형,학생부종합,공통,초등교육,초등교육과,,4,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 3개 영역 합 12이내, 한국사 4이내"
강원,국립,춘천교대,다문화가정의자녀전형,학생부종합,공통,초등교육,초등교육과,,2,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 3개 영역 합 12이내, 한국사 4이내"
대전,국립,충남대,국가안보교과전형,학생부교과,인문,법•정치•행정,국가안보융합학부-국토안보학(남),,3,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,국가안보교과전형,학생부교과,인문,법•정치•행정,국가안보융합학부-국토안보학(여),,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,서류전형,학생부종합,자연,간호,간호학과,,8,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,서류전형,학생부종합,자연,수의예,수의예과,,2,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 7이내"
대전,국립,충남대,서류전형,학생부종합,자연,약학,약학과,,2,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 6이내"
대전,국립,충남대,서류전형,학생부종합,자연,의예,의예과,,20,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 5이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,경영•경제•무역,경영학부,,78,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,경영•경제•무역,경제학과,,21,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,고고학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사범계,교육학과,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,사립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,국사학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사범계,국어교육과,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,국어국문학과,,12,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,법•정치•행정,국제학부,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,경영•경제•무역,농업경제학과,,10,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,법•정치•행정,도시자치융합학과,,8,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,독어독문학과,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,경영•경제•무역,무역학과,,13,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,문헌정보학과,,8,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,불어불문학과,,9,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,사학과,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,복지•아동•가족,사회복지학과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사회•언론•매체,사회학과,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사회•언론•매체,심리학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사회•언론•매체,언론정보학과,,10,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,언어학과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사범계,영어교육과,,3,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,영어영문학과,,24,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,일어일문학과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,법•정치•행정,정치외교학과,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,중어중문학과,,12,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사회•언론•매체,지식융합학부-공공안전융합,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사회•언론•매체,지식융합학부-리더십과조직과학,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,사회•언론•매체,지식융합학부-문화와사회융합,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,철학과,,10,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,어문•인문학,한문학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,인문,법•정치•행정,행정학부,,19,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,간호,간호학과,,22,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,사범계,건설공학교육과,,6,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,건설•토목•안전,건축학과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,사범계,기계공학교육과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,기계•자동차•철도•항공•조선,기계공학부,,36,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,사범계,기술교육과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,동물자원생명과학과,,20,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,기계•자동차•철도•항공•조선,메카트로닉스공학과,,11,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,물리학과,,21,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,미생물분자생명과학과,,12,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,기계•자동차•철도•항공•조선,바이오시스템기계공학과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,신소재•화공•에너지,반도체융합학과,,21,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,산림환경자원학과,,9,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,생명공•의과학•보건,생명정보융합학과,,8,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,생물과학과,,14,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,생물환경화학과,,8,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,생화학과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,생활과학,소비자학과,,9,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 13이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,수의예,수의예과,,14,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수함 포함 3개 영역 합 6이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,수학•통계,수학과,,29,,수학,1과목,"국, 수(미적/기하), 영, 탐(1과목) 중 수학 포함 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,사범계,수학교육과,,6,,수학,1과목,"국, 수(미적/기하), 영, 탐(1과목) 중 수학 포함 3개 영역 합 10이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,건설•토목•안전,스마트시티건축공학과,,18,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,식물자원학과,,8,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,생활과학,식품공학과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,생활과학,식품영양학과,,12,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,신소재•화공•에너지,신소재공학과,,26,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,약학,약학과,,6,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 5이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,신소재•화공•에너지,에너지공학과,,13,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,원예학과,,9,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,신소재•화공•에너지,유기재료공학과,,27,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,응용생물학과,,8,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,신소재•화공•에너지,응용화학공학과,,27,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,디자인•의류•뷰티,의류학과,,11,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 13이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,의예,의예과,,21,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 4이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,전기•전자•컴퓨터•통신,인공지능학과,,14,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,전기•전자•컴퓨터•통신,자율운항시스템공학과,,19,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,전기•전자•컴퓨터•통신,전기공학과,,16,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,사범계,전기전자통신공학교육과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,전기•전자•컴퓨터•통신,전자공학과,,18,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,수학•통계,정보통계학과,,13,,수학,1과목,"국, 수(미적/기하), 영, 탐(1과목) 중 수학 포함 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,전기•전자•컴퓨터•통신,정보통신융합학부,,20,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,건설•토목•안전,지역환경토목학과,,9,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,지질환경과학과,,12,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,천문우주과학과,,11,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터융합학부,,36,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,건설•토목•안전,토목공학과,,15,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,기계•자동차•철도•항공•조선,항공우주공학과,,13,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,해양환경과학과,,10,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,사범계,화학공학교육과,,4,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,물리•화학•생명•천문,화학과,,23,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,환경공학과,,12,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내"
대전,국립,충남대,일반전형(학생부교과),학생부교과,자연,농림•수산•환경,환경소재공학과,,7,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부종합),학생부종합,인문,사범계,교육학과,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,일반전형(학생부종합),학생부종합,인문,사범계,국어교육과,,1,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,일반전형(학생부종합),학생부종합,인문,사범계,영어교육과,,3,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,간호,간호학과,,13,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,사범계,건설공학교육과,,3,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,사범계,기계공학교육과,,4,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,사범계,기술교육과,,4,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,수의예,수의예과,,4,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 7이내"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,사범계,수학교육과,,1,,수학,1과목,"국, 수(미적/기하), 영, 탐(1과목) 중 수학 포함 3개 영역 합 10이내"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,의예,의예과,,25,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 5이내"
대전,국립,충남대,일반전형(학생부종합),학생부종합,자연,사범계,화학공학교육과,,2,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 12이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,지역인재저소득층학생전형,학생부교과,자연,간호,간호학과,,2,,,1과목,"국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 13이내 (탐(사) 선택시 1등급 하향, 탐(직) 선택시 2등급 하향)"
대전,국립,충남대,지역인재저소득층학생전형,학생부교과,자연,약학,약학과,,2,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 7이내"
대전,국립,충남대,지역인재저소득층학생전형,학생부교과,자연,의예,의예과,,6,,수학,2과목평균,"국, 수(미적/기하), 영, 탐(과)(2과목평균) 중 수학 포함 3개 영역 합 6이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,경영•경제•무역,경영학부,,35,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,경영•경제•무역,경제학과,,9,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,고고학과,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,사범계,교육학과,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,국사학과,,3,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,사범계,국어교육과,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 9이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,국어국문학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,법•정치•행정,국제학부,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,경영•경제•무역,농업경제학과,,4,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,법•정치•행정,도시자치융합학과,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,독어독문학과,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,경영•경제•무역,무역학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,문헌정보학과,,4,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,불어불문학과,,4,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
대전,국립,충남대,지역인재전형(학생부교과),학생부교과,인문,어문•인문학,사학과,,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
